listing_id,date,reviewer_id,comments,name,neighbourhood_group,neighbourhood,latitude,longitude
5803,2018-04-12,6367569,"Laurie ist nicht nur ein wundervoller ""superhost"", sondern auch ein besonderer Mensch. Obwohl sie sich gerade erst von einer Operation erholt, hat sie sich liebevoll um mich gekümmert. Schon am 1. Abend hat sie mir alle Tricks und Kniffe des NYC Subwaysystems erklärt. Sie ist sehr ""parkslopy"" entspannt, was gut tut. Sie kann Dir tolle Tipps geben, was Museum, Essen, Musik, Taxigebrauch etc. angeht. Außerdem kannst Du mit ihr tolle Gespräche über amerikanische Politik führen. Ihr Vater ist der berühmte Kinderbuch Autor und Maler Steven Kellogg. Das schöne 3-stöckige Haus hängt voll mit seinen Zeichnungen. Eine tolle Atmosphäre! Die Zimmer und das Bad werden professionell gereinigt. Du hast während Deines Aufenthalts dort evtl. Mitbewohner, was schön ist, aber nicht störend. Alles in allem eine tolle Möglichkeit in dem schönen Brooklyn Park Slope zu wohnen.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-04-20,55710488,"Maison typique agréable, attention la salle de bain et les WC sont à partager.<br/>Petit déjeuner copieux si vous aimez les bagels , en revanche prévoir de laver vos tasses et nettoyer le petit dej.<br/>Laurie manque un peu de chaleur pour une Hôte.<br/>Endroit pratique pour les transports, prévoir 40 mn pour rejoindre Manhattan.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-06-02,179568445,"Laurie's place was wonderful! I was only there for a few days, but it could definitely have easily been comfortable longer term. The room's desk was good for working at, but I ended up being out in the garden most of the time since it was in full bloom this time of year. Felt like I was living in a loving home with an international heart. And on top of all that the fresh bagels, cream cheese, coffee, and laundry were as promised!","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-06-13,191616150,This is a wonderful place to stay. Park Slope is a great neighborhood.,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-07-06,13845901,"It's a reasonable size room for two people, with cozy bed and quality bedding. You don't get that in many short term visitor accommodation . The breakfast is very good, but nothing is actually ""served"". Unfortunately, there is no lounge space or kitchen possibilities other than breakfast, so you have to always eat out, which is not great in NYC because it runs up your costs of being ther big time. But, Laurie is an interesting character, with a lot of good advice, and seems she genuinely enjoys meeting new people with cool things to talk about. By NY standards, Park Slope is a very fun place to spend some days.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-07-15,69084327,Laurie is an amazing host. She was very accommodating and provided me with a ton of information to make my visit special! ,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
29628,2011-11-26,1136461,"We had a very good time in our staying here, the apartment is so nice, the area is quiet, the room and the bed are comfortable, I recomend it; and Chris make us feel like we were at home. Even the area is not so close to Manhattan, the subway station is just a few steps - you can be in the center of Manhattan quickly-, we saw our host just a couple of times but we noticed he is a really friendly person.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2011-12-01,1386256,"Hi all,<br/>we really enjoyed the stay at Chris' place. The room was big, clean, and calm. The house is only one block away from a metro-station to downtown and the quarter has nice restaurants and shops. Chris himself is very friendly and helpful (e.g. he provided good advice for restaurant etc. in the area), we had no problems at all. Overall, we had a great trip and would always warmly recommend staying at his place.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2011-12-04,1105252,"Christopher is a very good host! The apartment is very nice, sunny and clean, and the subway is at 2 minutes walking. The room is very comfortable and the bed is the best bed I've ever slept during my entite life!!! We'd like to go back to Christopher home and we suggest to everyone this amazing place. Home sweet home.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-02-18,1339744,My daughter and other stayed with Chris for 17 days during New York fashion week.. He made them feel wlecome and  helped them tremendously on how to navigate the city. ,"Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-03-27,1649066, We had a wonderful experience staying at Chris' place.  He is a gracious and welcoming host.  The condo was spotless; our private room was quite large with more than enough closet space; and the bed was very comfortable.  The location is perfect.  It's within walking distance of many restaurants and right next to the subway that takes you into Manhattan.  I would definitely go back any time we're in NYC.,"Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-04-06,1224561,"Our stay with Christopher was perfect in every way. His condo is located in our old neighborhood, and it's such a beautiful area. It gave us a chance to walk a few blocks out the door to some very cool spots and revisit some of our favorite places! Christopher is a warm and extremely welcoming host. After our initial meeting, he felt like someone we should already have as a friend. His home is comfortable and clean, and the guest bed is pretty amazing! He offers plenty of storage space and even has a hair dryer, iron and board, and an umbrella for his guests. We will absolutely stay here again in the future! Thanks Christopher!!","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-04-09,1962737,"Great room, indeed, and close to a metro station. Chris is very welcoming & easy going! Great place where to stay! ","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-04-26,435673,"I only stayed at Christoph's for one night (had to go back to work) but my friend stayed for 4 days and had a wonderful time. The location is very accessible, the room and apartment were just what we had expected, and Christoph was a very friendly and helpful guide.<br/>We would certainly stay with him again.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-04-30,2202439,"Chris was a gracious and thoughtful host, the space was clean and quiet, and it was super easy to get into Manhattan. I'd recommend staying here, and plan to return.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-05-09,1704133,"We stayed at Chris' place for 9 nights and were really happy we picked his apartment.<br/>Chris is a great guy and it was really cool to have him around, as he provided us with useful information, was friendly and welcoming during our whole stay which made our trip even better.<br/>This was our first time in NYC and first Airbnb experience, but we couldn't have been happier with how it turned out.<br/>The room and apartment were exactly as advertised - sunny, tidy and very well located which made transportation to and from the apartment in all directions very easy - the subway is only a minute away from the apartment and can get you to lower Manhattan (Financial District, WTC) in about 15 minutes and to upper Manhattan (Times Square, Central Park) in about 25-30 minutes. The ride to and from JFK Airport is also very convenient and takes around 40 min, which is great.<br/>The neighbourhood was safe and there was not a single problem during our stay.<br/>All in all, staying at Chris' place was really comfortable and made us feel like real New Yorkers for a couple of days - and this is something you really can't get in a hotel...","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-05-16,2261629,My parents and I stayed here for two nights and we loved his hospitality and the comfort of the room. He made us feel home in his apt and we had great time in NYC. Thank you so much for the great first time experience of AirBNB,"Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
5803,2018-08-12,64667270,"Laurie's place is a real Airab&b, perfect breakfast with hot coffee,tea, good begal, juice, milk etc.are provided ; the linien is clean and soft; the bed is comfy;the books are generously displayed on the shelf (my daughter enjoyed reading them a lot); the neighborhood is safe and friednly with various eateries and supermarkets; the subway is within comfortable walking distance,etc. <br/>Plus, Laurie gave us many helpful suggestions about the places to see and eat. She's one of the best hosts in AirBnb I have ever met. Especially the night I arrived her home was very late, she was still waiting to meet us, and having warm conversations with us. It's not like some AirBnb, you cannot see and talk with the hosts. Laurie is always there.<br/>I highly recommend Laurie's place for  having great experience in Brooklyn NY.   ","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-09-03,33134287,"Beautiful home in a fantastic neighborhood!  Laurie runs a very professional Airbnb,  Her guidebook is  amazing and the coffee here is delicious!  She is a wealth of information about the area.  The art in the house is fun too!","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-10-11,9985200,A Wonderful house with wonderful people. It was a pleasure to stay with Laurie. She has great tips what to do and beside of that she is a lovely woman we liked to talk with.,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-10-17,34784387,You will have an excellent stay at Laurie's place.  It is a very special house.  Laurie is the best!,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-10-23,214297197,"We had a fantastic stay in Lauries house in Park Slop - a very interesting nighborhood. Lauries booklet was a great help to find all the nice restaurants and cafes in the nighborhood, and she was so helpfull with advising us in how to come around and into New York. We would realy recommend Lauries house and would like to come back next year :-)","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-10-27,120559165,"Laurie wohnt in einem wunderschönen historischen Haus in Park Slope, Brooklyn. Die Lage war für uns optimal gelegen. Fahrtdauer vom JFK mit subway 1 Std. 15min. Das Gegend hat uns super gut gefallen, eine riesen Auswahl an Geschäften, Restaurants, Cafés und Dienstleistungen; alles Fuß läufig zu erreichen. Man wohnt sicher und hat eine gute Anbindung zum Subway nach Manhattan, ca. 30min nach Downtown. Wir haben tagsüber Manhattan erkundet und abends zum Essen zurück zur Park Slope, dort gibt es auch zahlreiche Bars mit Livemusik. Die Gegend um Laurie’s Airbnb ist die bessere Alternative zu Manhattan, bessere Restaurants und Cafés, günstiger und entschleunigend, weit ab von dem Massentourismus und Stress. Absolut empfehlenswert ist das Restaurant “Tambour”, excelente Qualität und Preis-Leistung top, gute Weinauswahl, die Lasagne ist ein Muss!!<br/>Laurie ist als Gastgeberin zauberhaft, sie ist sehr hilfsbereit, mit vielen Tips und Tricks, stellt Karten und Informationen zur Verfügung im Haus, sie kennt die besten Restaurants in der Umgebung. Laurie ist sehr liebevoll und wir hatten tolle Gespräche mit ihr. Wir würden immer gerne zurückkommen!!","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2018-11-17,21593274,"This is a remarkable place, one of the most interesting airbnb's I have stayed in. It is a beautifully painted interior (in all the rooms) filled with original artworks, mostly from children's books. The beds are comfortable, the linens high quality and all the things you need are provided. I highly recommend it and will book stays here again.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-05-07,167932,"Laurie was a very kind and attentive during our recent stay in Brooklyn. A great communicator in all senses, Laurie made everything so much easier for my wife and I as we managed the details of the primary reason for our visit, our daughter's wedding. She was truly generous and flexible with her home as she invited the bride to have her bridesmaids get ready there on the big day! Everyone commented on the extraordinary level of hospitality.<br/><br/>Our visit to Brooklyn was made that much better by being so comfortably, affordably, and centrally located. Laurie's neighborhood is great, and her recommendations for restaurants, transportation, etc. were right-on.<br/><br/>Thanks again for your kind hospitality, Laurie. We are so grateful for everything!","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-05-27,20524291,"Laurie’s place is a great base to explore Brooklyn and Manhattan. The subway is close, as well as many shops and restaurants. Prospect Park is great too.<br/><br/>The room offers enough space and privacy, the bathroom is spacious and towels are provided. Keep in mind you have to climb two sets of stairs.<br/><br/>Breakfast is also provided and is a relaxed way to start the day, before you head off.<br/><br/>Laurie is easy to communicate with and had great tips about what to visit in the neighbourhood.<br/><br/>We would absolutely stay again!","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-06-04,36384183,This place is exactly as described.  Laurie was great and helpful.  Highly recommended!,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-06-12,29503914,"I requested to book Laurie's place on extremely short notice - within 24 hours of my planned arrival. Laurie was exceptionally kind and responsive, and incredibly helpful with the check-in process. She accepted my booking despite short notice. Laurie has thought out a lot of the visiting process, as she provided a very helpful booklet with detailed instructions. Her house was a joy to stay in as well, and while I did not partake in breakfast every day, there was a generous variety, and the recommendations for nearby places to eat were great as well. The location in Park Slope is excellent and convenient. Highly recommend for any traveler looking for a relaxing place to come back to after a day of exploring.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-06-24,110201931,"Laurie’s is a comfortable home with loads of Brooklyn charm. My room was clean with white sheets, curated personal items, a fan, an empty closet to use, and window to the garden. The location is perfect for exploring Park Slope on foot and blocks from a subway station. I think Laurie’s is perfect for a person traveling alone who is conscientious of others with regard to volume and keeping a shared bathroom tidy. Laurie is a friendly host who sets a very relaxed atmosphere.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-08-05,94492385,Super location! Easy to get to manhattan on train. Near restaurants and shopping in Brooklyn too. Our room was 3floors up so just be sure you can do steps.  Also share a bath with another room if occupied. No problem for us just be aware. Laurie's was very hospitable and offered assistance.,"Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
5803,2019-08-19,30820,"To all you future Laurie's Home Guests: Enjoy the comfort, the art and the food-bounty.  Walk to restaurants, shops, the museum, library, park...and then come home to enjoy Laurie's garden, perhaps with one or more of the books from seemingly limitless selection. It will become your home away from home.","Lovely, Cozy, Room 1, BEST AREA; Legal Rental",Brooklyn,South Slope,40.66801,-73.98784
29628,2012-05-24,514540,"Wir haben uns die Woche bei Chris sehr wohl gefühlt und hatten bei und mit ihm eine wunderbare Zeit.<br/>Die Vereinbarung zur Schlüsselübergabe im Vorfeld hat bestens geklappt . Christopher hat sich sehr verläßlich darum gekümmert, daß wir dann tatsächlich am richtigen Platz an der PennStation gewesen sind, da er bei unserer Ankunft am Nachmittag nicht zuhause sein konnte..<br/>So wie beschrieben haben wir ein geräumiges sonniges sauberes Zimmer - mit Blick in die Bäume -  vorgefunden, das uns gleich sehr zugesagt hat. Im Einbauschrank war soviel Platz, daß man gut alle Sachen auspacken konnte. Sogar ein Bügeleisen samt Bügelbrett stand uns zur Verfügung, wenn wir es für einen edlen Galaauftritt in der ""Met"" benötigt  hätten....!<br/>Chris war sehr hilfsbereit und nett und hat sich für uns nach seiner Arbeit  Zeit genommen um alle Details zu klären und uns auch diverse Tipps zu geben.  <br/>Wir konnten Chris Küche benutzen ,um unser Frühstück zu machen, das wir bei schönstem Sonnenschein auf der Dachterrasse einnehmen konnten.<br/>Die paar Male, die wir mit ihm und seiner Freundin auch zusammen waren, hatten wir interessante und nette Gespräche z.B. über seine eigenen Brauversuche (haben sein Bier probiert und es war schmackhaft und aromatisch!!!!) oder dies und das.....<br/>Das Viertel in dem Chris wohnt hat uns auch sehr gut gefallen und gleich um die Ecke in der Vanderbilt Str. gibt es etliche nette Lokale mit vielseitigem Speiseangebot.<br/>Die Woche verging so schnell, daß wir leicht hätten noch länger bleiben mögen.<br/>Vielen Dank für die schöne Zeit Chris, die wir bei Dir verbracht haben!<br/>Es gab nichts was wir zu bemängeln hatten!<br/><br/>Gerlinde und Jürgen Kossegg 5.Juni 2012","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-06-05,2196566,We spent 8 wondeful days at Chris place. The place is as clean and tidy as showed in the pictures. The neighbourhood is pretty safe and you can eat in several inexpensive restaurants near. Chris is also a great cook and his home-made beer is very nice (even for a non-beer-drinker as me). The best advantage for me is that it's close to the subway and you can get to downtown in 20 minutes.,"Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-06-14,676499,"Chris was great! Nice place he's got. Plus, he brews his own beer! I drowned myself in his porter on tap. Do yourself a favor and hit him up!","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-06-20,2291502,"I'm very glad that I stayed in Chris's place for 5 nights. The apartment was  very clean. The bed and pillow were very comfortable. Median hardness.<br/><br/>The location is convenient as well. I can take one train to almost every where right down the apartment.<br/><br/>Chris was very nice person. We had a good conversation at his place.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-08-08,839628,"My boyfriend and I stayed with Chris for 9 days and the experience couldn't be better. He has a very cozy and clean apartment (exactly as depicted in the pictures), perfect to rest after an exhausting day of tourism around the city. It is very well connected to Manhattan via the train C (subway costs $29 unlimited use for a whole week). If you come back late at night (later that 10.30 or 11pm, I would say) you need to take line A (express version of train C) which does all the stops during late night time. It takes between 15-45 minutes to go to Manhattan, let's say 15 if you go to the Financial District and 45 if you go to Harlem.<br/>The bathroom is outside the room and is shared but that wasn't a problem for us at all, I wouldn't consider it a drawback for staying in Chris' apartment. I also should mention that the shower works really well, good pressure and good temperature. (Maybe it sounds silly to say this but I know for many people this is important!)<br/>The bedroom has a very good size and the bed is comfortable. He provides clean towels and sheets, and also access to iron, umbrella and other useful things. AC works very well. It also has a very big closet where you can keep all your clothes so you don't have to leave everything in your luggage.<br/>Overall, I would recommend staying there to anyone, I can't imagine anything going wrong in Chris' apartment. We didn't have the opportunity to know him well because we all were away during the day, but he is very respectful and offers all the privacy you need to feel comfortable at his house.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-08-25,3064407,"Chris was a very friendly, personable, helpful host. We immediately felt comfortable. The apartment was very clean and exactly as described on the photos;-) Thanks for the nice stay in NYC. We want to go back;-)The transport links are also great. A visit to the Prospect Park value which is reached very easily by foot. ","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-09-14,3239666,"Chris truly is a super host - friendly, helpful and easy-going!  The apartment was clean and exactly as pictured.  It's in an excellent location - right next to a subway station with other stations nearby - great for strolling around Brooklyn or exploring Manhattan.  Thank you so much for an enjoyable stay!  We look forward to hanging out with you more =)","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-09-18,2337478,"We had really nice stay in NY. The room is excellent, the bed is far too comfortable!!))And flat is located just few steps away from the metro station, with shops near by.<br/>Chris is very helpful, he gave us lots of recommendations where to go, what to see, how to get there) <br/>We enjoyed our holiday a lot!)<br/>Thank you.<br/>","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-09-26,3166093,"Very lovely room, light, clean with a very comfy bed! Great location to discover the city :) Chris and Jenn thank you so much for being wonderful hosts, also for the wine, pizza, home made beer and hospitality :)<br/>We loved staying in NY with you!<br/>Big hugs<br/>Alina&Taya","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-09-30,1116241,"I liked the neighbourhood, especially for its proximity to Prospect Park, and amazing eating options on Vanderbilt Av. Chris was an easy going and attentive host, and he makes a mean homebrew! I'd gladly stay here again.","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-10-19,3638804,"Nice apartment, nice hosts. It was great to stay here and we enjoyed Brooklyn too. The apartment is good located. ","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-11-05,4019798,"Chris was a great host! The room was exactly as pictured, the bed very comfortable and you've gotta try his home brew! Thanks for the hospitality and warm welcome! ","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2012-11-20,2889731,"Christopher  turns out to be  the super host as described on airbnb.<br/>He is obviously not into airbnb just for the money: he is hospitable,<br/>warm, open and friendly. What could I say more then that?<br/>A great place to stay, discover and find out about Brooklyn, be at ease in the evening if you want, and see all in NYC form there.<br/>A host and place to come back to!","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2013-01-23,2326665,Large room with ample storage. Very clean and close to a metro station. Chris is welcoming & easy going! Great place to stay and visit NY or Brooklyn,"Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2013-03-26,5199157,"This apartment is perfectly located with an easy access to subway station and further to Manhattan. We stayed in the apartment for a week and enjoyed the hospitality of the host. Chris is very welcoming and easy going person. we stayed with an infant and it was important to us to have an access to the kitchen whereas we couldn't have such opportunity if stayed in the hotel. Apartment is perfect and rooms are exactly the same as shown on photos. <br/>Since this was the first time we visited NYC, Chris had helped us out with explaining surroundings and recommended places to see, eat, walk and shop. I was very helpful to make our effective daily planing. <br/><br/>This apartment and host will be definitely on top of the list for recommendations to those who visit NYC.  If someone is reading this comment don't think too much. Go for it!!!<br/>","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
29628,2013-04-16,5601637,"Me and my son stayed for 10 days in Chris very nice apartment. It was our first time using Airbnb and it was a great success. The room was exactly as pictured, clean and sunny and the bed very comfortable. The subway is not more than 50m away and Brooklyn, especially Park Slope, are nice places to visit.Chris and his girlfried Jenn are great hosts. They were very friendly and his own brewed beer is excellent. We highly recommend this room. Thanks a lot!!<br/>Unser Aufenthalt in Brooklyn bei Chris war ein voller Erfolg. Das Zimmer ist gross und sauber, wie auch der Rest der Wohnung. Die Verbindungen zur Subway genial. Keine 20 Min nach downtown. Chris und Jenn sind fantastische Gastgeber, sehr freundlich und immer hilfsbereit. Nicht zu vergessen, sein selber gebrautes Bier, das sehr gut schmeckt. Wir können Chis uneingeschränkt weiterempfehlen. Vielen Dank für alles!!<br/>","Comfortable, Sunny Room",Brooklyn,Clinton Hill,40.68292,-73.96381
5178,2015-10-13,31868714,"This was our first Airbnb experience and I have to say it was exactly what we expected. Location was fantastic, room was very basic and we only used it to get some rest, and to shower. We felt very lucky to have found this place. ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-10-18,7052569,"Shunichi was very flexible with my check-in time and was so gracious to carry my suitcase up the flight of stairs.  The location was SO fabulous!  Incredible!  On the last day, I was reading the check-out instructions and saw that he wanted me to take out the garbage.  After 5 nights, I had 2 little bags and a pizza box.  Yikes, I felt badly, but didn't know where to put it and I had to leave around 4 a.m.  Hopefully not a problem.  I slept well and felt safe.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-10-19,37925190,"He was really nice and understood that we needed a place to put our bags down for the day. The room was neat and clean as well. <br/><br/>Our friend let us stay with them for the night which was a little more convenient so we didn't stay over Shunichi's place as expected.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-10-28,40726600,"Clean, comfortable, and affordable.  We were able to easily walk to see a Broadway show and Central Park.  The subway was very close and easy to maneuver through the city.  Excellent choice. ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-10-29,34572383,Shunichi had organised a friend let us in. She explained everything to us with no problems. <br/>We actually didn't meet him at all as it seems out schedules didn't match up (we were only in for one night)<br/>The room was great as it was big enough for us to repack our bags before our long journey home. <br/>It was also clean and easy to get to being close to time square and central park. Would definitely reccomend to anyone.,Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-11-10,19125871,"Not more or less than expected: the apartment was pretty large, we had everything that we needed during our stay in NYC and not to forget about the outstanding location!!! Within just a few minutes we were able to walk to the Broadway, the Times Square and to other important New York Sights. <br/>We would stay again with Shunichi! ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-11-16,13204549,Habia  muy poca  comunicacion pero lo que solicitamos nos lo dio.,Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-11-18,44095797,"We had a great experience at Shunichi apartment, we arrived earlier than expected and he welcomed us and had the room ready for us. Room and apartment was clean and exactly as described. At checkout we left the luggage until late in the afternoon and kept the keys to pick it up.  The apartment is very well located few blocks from Central Park and Times Square. Overall a good experience, we recommend Shunichi apartment.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-11-21,39276018,"The location is pretty convenient, Shunichi is very kind, he Is very reserved and you don't feel that anyone else is in the apartment.  If you are planning to hit all NYC (minimum time in the apartment) The price is excellent :) ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-11-28,29888209,"The apartment is right near columbus circle so in a perfect position, near the metro and Times Square so i really advice it for then position. We were welcome by a girl but after that we have never seen the owner so you have practically the house all for you (your room and the bathroom; we never used the kitchen). The room is just what you need as you probably will be always outside and use it just to sleep. ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-12-05,32140620,"Die Lage der Wohnung ist phantstisch! Central Park, 5th ave, Times Square, Empire States Building etc. sind innerhalb von 5 - 15min zu Fuß zu erreichen. Das Essensangebot in der Umgebung ist reichhaltig. Direkt gegenüber ist eine Parkgarage - interessant für Mietwagennehmer.<br/>Die Wohnung selbst riecht sauber, die Böden, die Toiette und das Waschbecken waren stets picobello.<br/>Die Wohnung befindet sich allerdings in einem stark renovierungsbedürftigen Zustand. Dies betrifft vor allem das Bad mit starkem Schimmelbefall rund um die schlecht funktionierende Dusche, sowie das desolate Gästezimmer. Die Wände sind rissig und fleckig. Die Sauberkeit rund um Mikrowelle und Kühlschrank laden nicht zur Essenszubereitung ein. Die Möbel haben ihre besten Zeiten längst hinter sich. Die Kopfkissen riechen wie das Basecap eines Teenagers. Bettenbezüge waren wahrscheinlich gewaschen, trotzdem voller Flecken. Wir haben uns eigene Kopfkissen und neue Bettwäsche gekauft. Fazit: wem der Zustand der Wohnung egal ist, und kein Problem mit Schimmel im Bad hat, sollte sich sein eigenes Bettzeug mitbringen und die tolle Lage der Wohnung genießen! Shunichi scheint ein ordentlicher Typ zu sein, obwohl wir Ihn nicht persönlich angetroffen hatten. Er war zwar ab und zu anwesend, scheint aber nicht am Kontakt mit seinen Gästen interessiert zu sein. Abolut O.K. für uns! Seine Katze ist jedenfalls supersüß und sehr viel kontaktfreudiger ;-)",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-12-10,30565244,"We loved the host's helpfulness and location, but not so much the lack of cleanliness in our room and the bathroom. The picture on Airbnb is quite misleading in this aspect. Though there were many amenities (fridge, TV, heater etc) in the room, they were all overed with thick layers of dust. The whole place smelled musty. The shelves were grimy, we had to wipe them down ourselves. There was also lots of hair strands on the duvet, but thankfully no bugs. There is also no lift, so if you have large luggage, it's quite a hassle up the stairs.<br/><br/>If the actual room had matched the clean looking Airbnb photo, we would not have taken issue. I hope that the host will either maintain a better upkeep of the room and bathroom for future guests.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-12-22,12393587,"Shunichi war ein sehr freundlicher Host, aber die Wohnung war nicht wirklich einladend. Im Bad war sehr starker Schimmelbefall und unter sauber versteht man auch etwas anderes. Auch die Dusche war nicht wirklich zufriedenstellend , da die Temperatureinstellung nicht richtig funktionierte.Das Zimmer war auch nicht wirklich besser. Es befindet sich in einem stark renovierungsbedürftigen Zustand. Flecken an der Decke, dreckige Wände und auch auch der Bereich, wo der Kühlschrank und die Mikrowelle stehen, ist sehr keimig. Leider hatten wir im frisch bezogenem Bett ( wir hoffen es zumindest ) sowie auf den Überdecken lange dunkle Haare. Shunichi war aber so freundlich und hat die Decken dann ausgetauscht. Auch unter dem Bett waren Ansammlungen von Haaren :-/<br/>Die Lage der Wohnung ist aber perfekt.<br/>Wem Schimmel und Unsauberkeit nichts ausmacht, kann hier günstig unterkommen.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2015-12-23,48611252,"Shunichi is a very thoughtful person. Too bad we didn't spend so much time with him (we stayed one night). But he planned everything for our stay in the bedroom he prepared for us. <br/>It was near everything in Manhattan (especially time square and hell's kitchen). <br/>It was perfect for our short trip. ",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
