latitude,longitude
40.65164642,-73.93232351
40.651669,-73.931858
40.651678,-73.959038
40.651712,-73.930886
40.65173309,-73.93038095
40.651837,-73.929887
40.651946,-74.005036
40.652419,-73.926078
40.65246389,-73.92284807
40.652566,-73.951216
40.65277,-73.930493
40.65292723,-73.9593299
40.653039,-73.919573
40.653207,-73.92043
40.653233,-73.952743
40.653252,-73.959391
40.653396,-73.949849
40.653454,-73.886801
40.653667,-73.962786
40.653676,-73.957808
40.653877,-73.954496
40.65413341,-73.91232974
40.65414182,-73.88731094
40.654153,-73.911632
40.654207,-73.959574
40.65430947,-74.00441848
40.65430947546,-74.00441848199
40.654312,-73.886921
40.65457,-73.930686
40.654648,-73.96024
40.654754,-74.007225
40.654818,-73.887814
40.65484047,-73.95969634
40.65488239,-73.96188035
40.654897,-73.867685
40.655111,-73.961289
40.655146,-74.00355
40.655237,-73.959779
40.655416,-73.915892
40.65563377,-73.95986165
40.655711,-73.945257
40.655842,-73.950113
40.655857,-73.942878
40.655973,-73.930835
40.655978,-73.954721
40.65606,-73.959967
40.656238,-73.888867
40.65661089,-73.93090206
40.656647,-73.930401
40.656665,-73.839255
40.656678,-73.950203
40.656742,-73.900954
40.656813,-73.954809
40.656915,-73.939645
40.656953,-73.876507
40.65709573,-73.95024855
40.65713749,-73.90364343
40.657337,-73.903194
40.657343,-73.9584
40.65768305,-73.88778431
40.657688,-73.940965
40.657694,-73.962355
40.657749,-73.951772
40.657778,-73.890019
40.658126,-73.916026
40.65815775355,-74.00044115489
40.65829629,-73.93108413
40.658317,-74.003519
40.658489,-73.900608
40.658571,-73.90887
40.65857784,-73.89062293
40.65875,-73.942432
40.65911269,-73.89921817
40.6592762,-73.88899626
40.659445,-73.931204
40.659859,-73.885184
40.659996,-73.961186
40.66007428,-73.9397326
40.660192,-73.998305
40.660429,-73.939773
40.66047157,-73.99801402
40.66050603,-73.83058619
40.660675,-73.768016
40.660703,-73.961845
40.660808,-73.915282
40.660842,-73.885356
40.660861,-73.920518
40.660884,-73.892375
40.660894,-73.895225
40.660962,-73.931366
40.661085,-73.908054
40.661353,-73.879259
40.66157413,-73.9154774
40.661648,-73.915002
40.661686,-73.840497
40.661934,-73.921029
40.661961,-73.950767
40.662204,-73.886375
40.66223179,-73.93996494
40.662315,-73.938653
40.662337,-73.904977
40.66239,-73.961909
40.662442,-73.981979
40.662486,-73.935904
40.6625545,-73.9089197
40.662665,-73.933012
40.662677,-73.888299
40.66274,-73.950852
40.662761,-73.907529
40.662804,-73.943518
40.66296,-73.880438
40.663047,-73.923639
40.663064,-73.925781
40.66308945,-73.96238749
40.66312629,-73.95089285
40.663216,-73.949445
40.663326,-73.909113
40.663332,-73.960177
40.663358,-73.84091
40.663374,-73.886664
40.663515,-73.950934
40.6635556,-73.93160855
40.663561,-73.922839
40.663578,-73.924986
40.663579,-73.921353
40.66380731,-73.90041498
40.66395,-73.931573
40.66404851,-73.88810882
40.66412128263,-73.94776484038
40.664154,-73.946814
40.6642,-73.88775
40.66437684,-73.92374984
40.664419,-73.932923
40.66443,-73.901644
40.66457,-73.935691
40.664638,-73.734781
40.664665,-73.923314
40.664676,-73.894529
40.6647513,-73.89404073
40.664788,-73.931497
40.6648,-73.92221
40.664819,-73.888303
40.664984,-73.884624
40.665018,-73.957111
40.665032,-73.953738
40.665118,-73.958987
40.66522734,-73.92318295
40.665287,-73.922751
40.665306,-73.93284
40.665501,-73.756326
40.665503,-73.7849
40.66550803,-73.99276919
40.665524,-73.894241
40.665566,-73.784014
40.66559146,-73.88849913
40.66562652,-73.9096977
40.66568,-73.931418
40.665835,-73.913669
40.66591778,-73.92546388
40.665969,-73.902034
40.666074,-73.930421
40.666149,-73.924927
40.66618177,-73.88315248
40.666325,-73.882829
40.6663767,-73.883199
40.666412,-73.756572
40.666427,-73.784558
40.66646931,-73.88250675
40.66647,-73.988558
40.666547,-73.782802
40.666571,-73.931336
40.66688741,-73.98158017
40.666982,-73.99631
40.66701658,-73.9312914
40.667072,-73.988055
40.667091,-73.932674
40.667193,-73.981326
40.66742,-73.931252
40.667421,-73.798027
40.66754,-73.786865
40.66770714,-73.90635332
40.667761,-73.895318
40.667776,-73.78085
40.667785,-73.910253
40.668042,-73.942322
40.66807228,-73.95066932
40.668101,-73.965923
40.6682,-73.9031
40.66827221,-73.90262523
40.668287,-73.91134
40.668312,-73.931166
40.668319,-73.781371
40.668341,-73.906514
40.66837249,-73.92263141
40.668403,-73.996494
40.668438,-73.92412
40.668443,-73.996515
40.6685062,-73.92560517
40.668519,-73.950626
40.668602,-73.985124
40.668602,-73.895026
40.668611,-73.868785
40.668628,-73.909016
40.668639,-73.917783
40.66864793,-73.92834824
40.668723,-73.929735
40.668739,-73.781802
40.66879784,-73.93112014
40.66879784312,-73.93112014525
40.668825,-73.922588
40.668875,-73.932504
40.668876,-73.986552
40.66895043,-73.93388845
40.66897548,-73.90667237
40.669026,-73.935272
40.66905,-73.910579
40.669056,-73.914969
40.66916,-73.896649
40.669175,-73.938042
40.669258,-73.960283
40.669268,-73.931076
40.669299,-73.895709
40.669326,-73.940812
40.669328,-73.90872
40.669334,-73.913079
40.669339,-73.95845
40.66936911,-73.89522298
40.6694023,-73.94219706
40.669415,-73.950543
40.669476,-73.912132
40.66948,-73.94358
40.669608,-73.906836
40.669616,-73.911203
40.66968412,-73.91074121
40.669696,-73.922506
40.66972531,-73.86096222
40.669765,-73.987509
40.669789,-73.949116
40.669791,-73.860504
40.66986455,-73.95050217
40.669867,-73.88112
40.66995989,-73.90888435
40.670029,-73.908427
40.670047,-73.921172
40.67016,-73.930992
40.670198,-73.92394
40.670218,-73.958132
40.670313,-73.906515
40.670355,-73.926797
40.67035772,-73.98871321
40.670507,-73.929566
40.67058184,-73.93095247
40.67065507,-73.91339093
40.670658,-73.932338
40.67065802,-73.95797447
40.67065802223,-73.95797447717
40.67081,-73.935107
40.671008,-73.959655
40.671028,-73.930909
40.671097,-73.994639
40.671104,-73.913562
40.67110661,-73.88143309
40.67113000169,-73.9135020552
40.67118,-73.93368
40.671245,-73.926713
40.671261,-73.943413
40.67135982034,-73.88181102317
40.671404,-73.881509
40.671597,-73.856604
40.67164498,-73.96257373
40.671645,-73.844073
40.671683,-73.918326
40.671919,-73.93083
40.67195,-73.891047
40.671975,-73.957498
40.67204219,-73.89486189
40.672084,-73.950293
40.672136,-73.926629
40.67217585,-73.89395683
40.672373,-73.964967
40.672382,-73.892576
40.672515,-73.89167
40.672577,-73.873261
40.672608,-73.775084
40.672688,-74.011724
40.67271591,-73.89031495
40.672777,-73.866472
40.672841,-73.969072
40.67296759,-73.94185871
40.67300945,-73.78808751
40.673082,-73.896678
40.673181,-73.962871
40.673237,-73.964989
40.673484,-73.934866
40.673496,-73.871451
40.673732,-73.956861
40.673773,-73.89635
40.673836,-73.916731
40.67401,-73.730447
40.67412275,-73.8808025
40.674129,-73.92209
40.674254,-73.904151
40.674258,-73.735572
40.67436,-73.863046
40.674386,-74.006858
40.67439596,-73.8965093
40.67441774,-73.80208156
40.67449568653,-73.9305713256
40.674581,-73.803937
40.674593,-73.930572
40.67474166,-73.99776845
40.674759,-73.950042
40.674985,-73.915233
40.675197,-73.961628
40.675207,-73.90438882
40.675358,-73.738213
40.67540324,-73.87191357
40.67540324752,-73.87191357758
40.67547,-73.871455
40.675575,-73.989033
40.67565,-73.949958
40.67574,-73.921938
40.675763,-73.915161
40.67598,-73.904348
40.67598376,-73.90437689
40.676006,-73.904794
40.676032,-73.941572
40.676041,-73.818665
40.676081,-73.961311
40.676281,-73.95775
40.6763291,-73.86546213
40.676388,-74.004922
40.676514,-73.890823
40.676733,-73.900419
40.676778,-73.972165
40.67680075,-73.90002424
40.67689409,-73.90004573
40.676913,-73.921385
40.676965,-73.922323
40.67697,-73.8696
40.677093,-73.983261
40.677251,-73.826039
40.677263,-73.949807
40.677285,-73.90652
40.677298,-73.883472
40.67740561,-73.9830482
40.67741321,-73.93031809
40.677488,-73.931699
40.677576,-73.948385
40.677639,-73.93447
40.677689,-73.924723
40.677738,-73.745195
40.677748,-73.951291
40.67786853,-73.90331424
40.677876,-73.984238
40.677893,-73.897998
40.677941,-73.904643
40.677962,-73.88464
40.677976,-73.896377
40.67799932,-73.97305426
40.67803108,-73.8916726
40.678119,-73.77928
40.678238,-73.945535
40.678269,-73.831596
40.67827803,-73.91075494
40.678319,-73.973281
40.67836481,-73.77947908
40.678399,-73.948296
40.67842838,-73.91355966
40.67845534,-73.9496774
40.678512,-73.983807
40.678522,-73.95087
40.67858725,-73.90612894
40.67858725342,-73.90612894099
40.678687,-73.778936
40.678768,-73.866637
40.6788,-73.920349
40.67887059,-73.9216458
40.678925,-73.759252
40.679053,-73.924929
40.679144,-73.983379
40.67918421,-73.94127644
40.679236,-73.886871
40.67927614,-73.92905788
40.67927614499,-73.92905788851
40.679284,-73.92924
40.6793,-73.949616
40.679426,-73.932112
40.67945442,-73.85779447
40.679481,-73.753709
40.679515,-73.885996
40.67951644,-73.90457012
40.67951644988,-73.90457012341
40.679623,-73.820928
40.67963555,-73.94958277
40.67965556,-73.88555528
40.679662,-73.936135
40.67970059,-73.77604735
40.679736,-73.861928
40.679758,-73.937917
40.67978658,-73.93843488
40.679794,-73.776796
40.679838,-73.939382
40.67989278,-73.85065851
40.679914,-73.940768
40.67993899,-73.94120727
40.67998073847,-73.7762339072
40.679994,-73.942235
40.680001,-73.752339
40.680013,-73.949571
40.680069,-73.943618
40.680077,-73.775929
40.680096,-73.840455
40.68011759,-73.75323687
40.680151,-73.945124
40.680332,-73.930038
40.680341,-73.948644
40.680389,-73.842547
40.68039035,-73.94955696
40.68039035689,-73.94955696439
40.680435,-73.950358
40.680554,-73.952265
40.680569,-73.974917
40.68057934,-73.97431601
40.68064174,-73.95337129
40.68066,-73.907645
40.6806672,-73.84271766
40.680672,-73.9271
40.68073,-73.949636
40.680749,-73.953886
40.68078561263,-73.97447511622
40.68087083,-73.97514425
40.680883,-73.944867
40.680997,-73.955034
40.68100512,-73.99434308
40.68107112,-73.94971508
40.6811367,-73.9556676
40.68117,-73.977239
40.681178,-73.972673
40.681261,-73.984692
40.681311,-73.956509
40.681323,-73.994128
40.681354,-73.975489
40.681458,-74.005345
40.681613,-73.957968
40.681667,-73.967052
40.68167463,-73.87912688
40.681803,-73.97681
40.681857,-73.878496
40.681899,-73.908688
40.68203835,-73.8778679
40.68218654,-73.83969047
40.682239,-73.877145
40.68238287,-73.90564046
40.68239827933,-73.84007215775
40.68265812,-73.91002437
40.682738,-73.976498
40.682923,-73.964221
40.682997,-73.939495
40.68303923,-73.96477753
40.683082,-73.968861
40.683291,-73.974852
40.683299,-73.911141
40.683447,-73.978972
40.68353,-73.872609
40.683563,-73.834042
40.683605,-73.967425
40.68365124069,-74.00030431202
40.6836516,-73.87218617
40.68372,-73.911892
40.68376454,-73.97875956
40.68376454457,-73.97875956362
40.68377767,-73.76974413
40.68387924,-74.00032571
40.683887,-73.791376
40.683918,-73.833237
40.68405249,-73.97745785
40.68405249798,-73.97745785404
40.684095,-73.978576
40.684186,-73.916084
40.684237,-73.832419
40.6842783,-73.78301466
40.684368,-73.950373
40.684454,-73.97775
40.684463,-73.939786
40.68466,-73.913552
40.68474872,-73.83111952
40.684873,-73.979545
40.68499,-73.938444
40.685131,-73.991547
40.685136,-73.977461
40.685238,-73.82987
40.685343,-73.919074
40.685528,-73.829044
40.685631,-73.916601
40.685705,-73.981681
40.685744,-73.978685
40.68576112,-73.91550083
40.685765,-73.991118
40.685774,-73.864751
40.685791,-73.827292
40.685871,-73.793581
40.685917,-73.915773
40.685948,-73.978046
40.685982,-73.825494
40.686097,-73.973907
40.686103,-73.824601
40.68620429,-73.95073523
40.68623422,-73.82417476
40.68630476,-73.79390816
40.68631081,-73.9744391
40.686404,-73.823735
40.686405,-73.990685
40.686458,-73.938732
40.686596,-73.934274
40.686598,-73.823238
40.68661971,-73.82317856
40.68672771,-73.99046643
40.686741,-73.946039
40.686762,-73.822817
40.686807,-73.919369
40.686944,-73.947529
40.686988,-73.980814
40.68702483,-73.97620565
40.687046,-73.990251
40.687066,-73.943203
40.687121,-73.949243
40.687139,-73.975103
40.687166,-73.835804
40.687192,-73.794575
40.687311,-73.8214
40.687392,-73.940368
40.687471,-73.820989
40.687624,-73.925328
40.687637,-73.981609
40.687663,-73.834064
40.687724,-73.937489
40.687752,-73.982902
40.687784,-73.85013
40.68787,-73.984194
40.6882107,-73.96582048
40.688251,-73.980496
40.688596,-73.985072
40.688718,-73.96142
40.688733,-73.928717
40.688736,-73.944984
40.688776,-73.992807
40.688832,-73.957177
40.68888129,-73.9600039
40.68890313,-73.98092864
40.68893141,-73.90504343
40.68900139556,-73.94502653287
40.689007,-73.984135
40.68901916,-73.98615711
40.68901916412,-73.98615711072
40.689077,-73.955049
40.689123,-73.777296
40.68913,-73.981513
40.689281,-73.921689
40.689325,-73.985947
40.689413,-73.991535
40.689417,-73.981201
40.689425,-73.992493
40.689444,-73.987228
40.68944491,-73.9551212
40.689451,-73.815915
40.68946429526,-73.92402908995
40.68949041,-73.92206963
40.689578,-73.906168
40.689592,-73.827269
40.689707,-73.922439
40.689811,-73.983233
40.68986338,-73.95146453
40.68993251,-73.98147284
40.68993251374,-73.9814728472
40.689965,-73.993362
40.69,-73.943784
40.690018,-73.992208
40.69008134,-73.96055944
40.690112,-73.841943
40.690115,-73.989019
40.690218,-73.984251
40.6902236042,-73.960278586
40.690304,-73.814449
40.690404,-73.946767
40.690427,-73.984768
40.69056159,-73.98510385
40.690614,-73.985234
40.690638,-73.922109
40.690733,-73.988599
40.690859,-73.985848
40.691005,-73.983456
40.691099,-73.92487
40.6911,-73.868547
40.69118409,-73.86805731
40.691207,-73.984387
40.691281,-73.986906
40.691295,-73.991595
40.691387,-73.938219
40.691429,-73.925455
40.69145665,-73.98734658
40.691519,-73.81229
40.691623,-73.986302
40.691632,-73.987779
40.691846,-73.987323
40.691871,-73.94706
40.691965,-73.98862
40.692176,-73.985776
40.69219487,-73.98627184
40.692214,-73.986786
40.69223342,-73.98729955
40.6922334211,-73.98729955552
40.692382,-73.809306
40.692396,-73.990069
40.692419,-73.859996
40.692428,-73.951976
40.692475,-73.927289
40.6925184,-73.85909724
40.692521,-73.941389
40.692547,-73.858635
40.69254941,-73.99097045
40.692852,-73.938509
40.69293,-73.808457
40.693035,-73.928275
40.693036,-73.90166
40.69305,-73.940044
40.693127,-73.969321
40.693191,-73.971366
40.693265,-73.973593
40.693326,-73.991736
40.69335968,-73.97584638
40.693384,-73.990591
40.693387,-73.966393
40.69343693,-73.9778261
40.693462,-73.987241
40.693552,-73.929172
40.693599,-73.982132
40.69366251,-73.85216387
40.693664,-73.988913
40.693719,-73.985282
40.693722,-73.934201
40.69386225,-73.92970228
40.693998,-73.991438
40.694057,-73.931274
40.694181,-73.73708
40.69427598,-73.99242349
40.694306,-73.801765
40.694381,-73.987194
40.694495,-73.930828
40.694534,-73.993361
40.694806,-73.98286
40.694844,-73.998786
40.694948,-73.952951
40.695043,-73.917792
40.695172,-73.844419
40.695191,-73.950848
40.69537665,-73.94920664
40.695404,-73.983239
40.69543880812,-73.9832253756
40.69546884,-73.98282462
40.695541,-73.947786
40.695773,-73.790667
40.69578342,-73.91707126
40.69586,-73.981891
40.69593301,-73.90466563
40.696025,-73.904834
40.696086,-73.743164
40.696104,-73.952707
40.69613097,-73.98710407
40.69617667,-73.98035678
40.696192,-73.942116
40.69619701,-73.98876293
40.69621661,-73.74359184
40.696276,-73.804358
40.696767,-73.983165
40.696831,-73.783824
40.696838,-73.936507
40.696862,-73.93501
40.6969863,-73.93522383
40.69698630037,-73.93522383122
40.697052,-73.934615
40.697196,-73.935615
40.697341,-73.911427
40.697369,-73.931803
40.69746269,-73.99301817
40.69751,-73.936197
40.697699,-73.907796
40.697909,-73.926939
40.69796329,-73.91808358
40.698008,-73.937075
40.698026,-73.975285
40.69818,-73.979038
40.698251,-73.997158
40.698295,-73.937582
40.698323,-73.917495
40.69843,-73.831128
40.698465,-73.909153
40.6984738177,-73.91776898122
40.698512,-73.819452
40.698669,-73.830247
40.698695,-73.939859
40.69873702,-73.8315691
40.69880633,-73.9183658
40.69885,-73.917944
40.698961,-73.916873
40.69901649,-73.80695652
40.699104,-73.910284
40.699179,-73.919004
40.699245,-73.914143
40.699256,-73.996675
40.69932415739,-73.83157088767
40.699477,-73.811037
40.699486,-73.911662
40.69952102,-73.98980463
40.69953101,-73.91103665
40.69953101467,-73.91103665226
40.699606,-73.919752
40.699629,-73.910369
40.699665,-73.940055
40.699735,-73.911422
40.699795,-73.807364
40.69993783,-73.91180788
40.699958,-73.907638
40.700034,-73.920503
40.700077,-73.940785
40.700078,-73.906594
40.700148,-73.912188
40.70016911,-73.90920371
40.70031,-73.809958
40.70041793,-73.82878611
40.700421,-73.808208
40.700447,-73.903083
40.700488,-73.901952
40.700492,-73.911244
40.700503,-73.94154
40.700568,-73.912948
40.700568,-73.897341
40.70058232,-73.80774181
40.70058232907,-73.80774181592
40.7007255,-73.94193187
40.700885,-73.807811
40.700889,-73.922007
40.700901,-73.941176
40.700949,-73.942295
40.701022,-73.942212
40.701075,-73.891196
40.70118915,-73.80788072
40.701216,-73.942727
40.701316,-73.922758
40.701395,-73.942245
40.701399,-73.983806
40.701477,-73.807904
40.70150526,-74.01255073
40.70152714,-73.98674959
40.701642,-73.995486
40.701686,-74.011628
40.701691,-73.943526
40.701717,-73.941406
40.701744,-73.92351
40.70176563,-73.80792594
40.701768,-73.807458
40.70179,-73.808401
